age,annual_income,employment_years,debt_to_income,credit_history_length,num_credit_accounts,num_delinquencies_2y,credit_utilization,num_hard_inquiries_6m,has_mortgage,has_auto_loan,education_level,default,income_per_account,income_to_debt_ratio,credit_maturity,delinquency_rate,inquiry_intensity,debt_stress_score,financial_stability,age_income_interaction,dti_utilization_interaction,income_tier,age_group
40,64050.4,6.4,0.2067,11.2,4,0,0.5418,3,1,0,2,0,12810.08,4.837563969718661,44.8,0.0,0.24590163934426232,0.26588999999999996,7.440232349502848,442.69764660037987,0.11199005999999999,4,3
36,16639.55,0.2,0.1121,0.2,5,0,0.2496,1,1,1,2,0,2773.258333333333,8.915826749452606,1.0,0.0,0.8333333333333334,0.13093,3.595879330014074,349.90551960168887,0.02798016,1,3
39,39945.85,10.3,0.1386,1.6,5,0,0.018,0,0,0,2,0,6657.641666666666,7.21370427794586,8.0,0.0,0.0,0.0747,6.158591529857502,413.21689888147534,0.0024947999999999997,2,3
18,195331.59,5.4,0.1072,7.8,6,0,0.2982,0,0,0,3,0,27904.512857142858,9.327912740245411,46.8,0.0,0.0,0.14306,7.194737692326914,219.28426153961485,0.03196704,5,1
42,61361.02,1.9,0.3726,6.0,9,0,0.858,1,1,0,1,0,6136.102,2.68372588122131,54.0,0.0,0.14285714285714285,0.4437,5.18736390679059,463.0309469506825,0.3196908,4,3
34,61125.95,1.0,0.2704,0.4,7,0,0.4414,1,0,1,1,0,7640.74375,3.6980011166585895,2.8000000000000003,0.0,0.7142857142857143,0.26761999999999997,3.8862124384326435,374.7040763556996,0.11935456,4,2
59,60821.07,0.6,0.2919,21.9,6,0,0.1954,0,1,1,3,0,8688.724285714286,3.425637810179666,131.39999999999998,0.0,0.0,0.20456999999999997,8.704712398652742,649.9267717350391,0.05703725999999999,4,5
40,62895.37,0.3,0.2961,11.4,3,0,0.4152,0,0,0,2,0,15723.8425,3.377056084977271,34.2,0.0,0.0,0.27261,6.254773119111414,441.9697492148552,0.12294071999999999,4,3
25,11732.67,7.0,0.1866,3.6,12,0,0.2443,3,0,0,3,0,902.5130769230769,5.356610101388365,43.2,0.0,0.6521739130434783,0.16659,5.831065329706476,234.25544414220641,0.045586379999999996,1,1
39,42458.63,1.3,0.2791,6.1,4,0,0.5215,3,0,0,3,0,8491.725999999999,3.5826428534037493,24.4,0.0,0.4225352112676057,0.296,5.5768927063406295,415.596051824282,0.14555065,3,3
27,47918.85,0.1,0.1587,3.8,7,0,0.1356,1,0,0,3,0,5989.85625,6.300368746278949,26.599999999999998,0.0,0.20833333333333334,0.12003,4.913185530770221,290.98669776931985,0.02151972,3,2
45,105756.78,2.5,0.2512,4.9,4,0,0.7307,1,1,0,3,0,21151.356,3.9807418768474347,19.6,0.0,0.1694915254237288,0.34480999999999995,5.8506719991827065,520.6007998774061,0.18355184,5,3
43,50443.23,3.3,0.4114,7.3,10,0,0.7776,0,0,0,4,0,4585.748181818182,2.430607231395618,73.0,0.0,0.0,0.43898,6.568587094573073,465.63081688880703,0.31990463999999996,3,3
51,18253.15,0.9,0.1068,4.1,2,0,0.857,1,0,0,3,0,6084.383333333334,9.358495264357297,8.2,0.0,0.19607843137254904,0.3105,4.843644319126022,500.4195342514238,0.0915276,1,4
30,63452.92,0.2,0.0939,7.8,5,1,0.4523,1,0,1,4,0,10575.486666666666,10.647840181709086,39.0,0.11363636363636363,0.11363636363636363,0.38264,6.117420775649211,331.7420775649211,0.04247097,4,2
40,30263.73,1.0,0.1156,5.0,6,0,0.4171,0,0,1,4,0,4323.39,8.64804709209297,30.0,0.0,0.0,0.18292999999999998,5.495321486126968,412.7095314835957,0.04821676,2,3
23,23621.88,5.7,0.1005,8.6,5,0,0.0271,1,0,0,2,0,3936.98,9.946059175925358,43.0,0.0,0.10416666666666667,0.05838,6.480991303865722,231.60933329637206,0.00272355,1,1
48,29717.89,0.4,0.3038,2.4,4,0,0.2459,0,1,0,3,0,5943.5779999999995,3.2912746852598067,9.6,0.0,0.0,0.22567,4.549861444864223,494.37783117827564,0.07470442000000001,1,4
46,67880.39,4.0,0.1224,1.5,4,0,0.5663,1,0,1,2,0,13576.078,8.168951443470315,6.0,0.0,0.4,0.23109000000000002,5.037655158935422,511.77379103676486,0.06931512,4,4
45,104324.0,0.8,0.2562,0.1,11,0,0.3863,2,0,0,3,0,8693.666666666666,3.9030545947861324,1.1,0.0,1.8181818181818181,0.24398999999999998,4.546579891637926,519.9869837456889,0.09897005999999998,5,3
40,65496.89,1.1,0.3695,7.4,5,0,0.5383,1,0,1,2,0,10916.148333333333,2.706248122524816,37.0,0.0,0.11904761904761904,0.34624,5.626931962209204,443.59092829456046,0.19890185,4,3
44,71626.04,2.5,0.2234,31.6,6,0,0.4698,1,0,0,2,0,10232.291428571427,4.475996010816808,189.60000000000002,0.0,0.03067484662576687,0.25264,10.77376838058605,491.88602915262084,0.10495331999999999,4,3
59,65109.59,0.5,0.2108,4.4,2,0,0.1219,3,0,0,3,0,21703.196666666667,4.74348741035238,8.8,0.0,0.5555555555555555,0.14196999999999999,5.205152746333381,653.9467067788981,0.025696519999999997,4,5
36,52093.54,1.0,0.0823,1.9,3,0,0.629,1,0,0,3,0,13023.385,12.147834839239364,5.699999999999999,0.0,0.3448275862068966,0.22985,4.738244627135567,390.9893552562681,0.0517667,3,3
41,74470.5,2.1,0.3241,0.1,3,0,0.2731,0,0,1,3,0,18617.625,3.085339616291603,0.30000000000000004,0.0,0.0,0.24398,4.70545153425231,459.9450430144824,0.08851171000000001,4,3
26,11484.28,2.0,0.3103,5.8,5,0,0.4983,0,0,1,3,0,1914.0466666666669,3.2217836333142307,29.0,0.0,0.0,0.30464,5.264646448335485,243.06935885574208,0.15462249000000003,1,2
29,52399.54,6.9,0.0952,39.4,5,0,0.1199,3,1,0,3,0,8733.256666666666,10.502096392370591,197.0,0.0,0.07425742574257425,0.08357,13.420001652679863,315.1334930923868,0.011414480000000001,3,2
41,26187.7,0.4,0.1579,33.0,4,0,0.5954,1,0,0,3,0,5237.54,6.331591024156566,132.0,0.0,0.029411764705882353,0.25757,10.631924989701098,417.09641525914986,0.09401366000000001,1,3
53,98493.08,9.8,0.0894,0.9,4,0,0.4251,0,1,1,4,0,19698.616,11.184412133009035,3.6,0.0,0.0,0.17222999999999997,6.789325517149351,609.3808413630519,0.03800393999999999,5,4
36,44878.17,8.5,0.116,13.6,5,0,0.4694,1,1,0,3,0,7479.695,8.61903401686571,68.0,0.0,0.0684931506849315,0.19882,8.533518713879328,385.6222456655193,0.0544504,3,3
37,49939.56,7.3,0.3554,1.5,5,0,0.1573,0,0,0,3,0,8323.26,2.8135724829687367,7.5,0.0,0.0,0.22488999999999998,5.905576633168112,400.2877847574006,0.055904419999999996,3,3
35,19869.81,1.9,0.1394,13.3,8,0,0.2588,3,1,1,4,0,2207.7566666666667,7.171012195928158,106.4,0.0,0.2097902097902098,0.14733999999999997,7.209102129906194,346.395248489056,0.03607671999999999,1,2
33,90228.31,8.7,0.3911,15.4,5,0,0.4887,0,0,1,1,0,15038.051666666666,2.556818365615565,77.0,0.0,0.0,0.34216,8.543032879350587,376.5336167285646,0.19113057,5,2
43,71424.55,1.0,0.0753,0.1,2,0,0.1626,0,1,0,2,0,23808.183333333334,13.27774370679944,0.2,0.0,0.0,0.08643,4.172923278236303,480.58566988053684,0.012243780000000001,4,3
22,68471.22,0.7,0.2319,2.2,9,0,0.668,2,0,1,3,0,6847.122,4.311931977703699,19.8,0.0,0.625,0.31635,4.820255018364537,244.95203468006605,0.1549092,4,1
55,30097.17,0.2,0.1789,0.5,3,0,0.2031,2,1,0,2,1,7524.2925,5.5886769827277485,1.5,0.0,1.3333333333333333,0.15038,3.833665895463963,567.1720808350598,0.03633459,2,4
32,30816.83,14.0,0.2498,5.5,4,0,0.2267,1,0,1,3,0,6163.366,4.002682601065864,22.0,0.0,0.15384615384615385,0.19291,7.900754609270956,330.74715832223524,0.056629660000000005,2,2
48,56058.98,1.8,0.4138,0.2,5,0,0.2454,1,1,0,2,0,9343.163333333334,2.4165222165738025,1.0,0.0,0.8333333333333334,0.28052,4.28025324038743,524.840518461989,0.10154652,3,4
24,32315.46,12.5,0.0685,7.9,3,0,0.0978,1,0,0,2,0,8078.865,14.591948219338274,23.700000000000003,0.0,0.11235955056179775,0.06359000000000001,7.794999593079973,249.1999674463979,0.0066993,2,1
48,63636.07,1.6,0.2976,6.5,2,0,0.3351,2,1,0,3,1,21212.023333333334,3.36003763160285,13.0,0.0,0.26666666666666666,0.24933,5.83828543234967,530.9256691759472,0.09972576,4,4
48,13405.93,11.9,0.0746,3.8,3,1,0.2861,0,0,1,2,0,3351.4825,13.391435404929283,11.399999999999999,0.20833333333333334,0.0,0.32313000000000003,6.59105810493044,456.1692967888705,0.02134306,1,4
44,36587.91,11.7,0.179,5.0,2,0,0.1451,1,1,0,2,0,12195.970000000001,5.585739294650044,10.0,0.0,0.16666666666666666,0.13302999999999998,7.092250140402863,462.33002059242006,0.0259729,2,3
28,144069.64,12.9,0.2625,36.9,4,1,0.1677,0,1,0,4,0,28813.928000000004,3.809423079849443,147.6,0.026385224274406333,0.0,0.38156,14.723417704149195,332.5856523872583,0.04402125,5,2
42,63811.68,3.4,0.1911,1.5,4,0,0.5619,1,0,0,3,1,12762.336,5.232433291211744,6.0,0.0,0.4,0.26411999999999997,5.1991121587001,464.675702218014,0.10737908999999998,4,3
25,54180.49,10.0,0.0125,10.5,3,0,0.407,0,1,1,2,0,13545.1225,79.88205045697154,31.5,0.0,0.0,0.12835,7.970028384855137,272.5023654045948,0.0050875,3,1
36,161318.5,15.1,0.5418,8.3,10,0,0.3329,0,0,0,2,0,14665.318181818182,1.8456784030872644,83.0,0.0,0.0,0.37076999999999993,8.87734264486584,431.6811173839007,0.18036521999999997,5,3
52,12069.39,2.0,0.1998,8.7,9,0,0.2129,1,1,0,3,0,1206.9389999999999,5.00293036067792,78.3,0.0,0.10309278350515465,0.16377,5.859553187525718,488.7225525044578,0.04253742,1,4
49,30055.87,2.7,0.4805,3.4,4,0,0.2537,1,0,1,2,0,6011.174,2.081021356017708,13.6,0.0,0.22727272727272727,0.31636,4.913253959840722,505.2314801073179,0.12190285,2,4
40,38533.99,6.4,0.3346,2.0,5,0,0.2029,0,1,1,3,1,6422.331666666666,2.9884113789393165,10.0,0.0,0.0,0.22816999999999998,5.747796581612315,422.3728775483085,0.06789034000000001,2,3
28,82043.98,1.8,0.0233,8.4,6,0,0.1876,0,1,0,2,0,11720.56857142857,42.89601537695057,50.400000000000006,0.0,0.0,0.06792999999999999,6.034506873732167,316.82064154833563,0.00437108,4,2
47,82900.29,7.0,0.3277,19.5,7,0,0.2761,0,1,1,3,0,10362.53625,3.0514592347011855,136.5,0.0,0.0,0.24668,9.597621770575726,532.2940773901969,0.09047797,5,4
40,29155.42,0.4,0.0571,29.8,3,0,0.3319,0,0,0,2,0,7288.855,17.502621342232807,89.4,0.0,0.0,0.12811999999999998,9.724129122299969,411.2172163066624,0.018951489999999998,1,3
18,89212.16,3.7,0.4058,5.2,7,0,0.417,0,1,1,1,0,11151.52,2.4642000448606245,36.4,0.0,0.0,0.32799999999999996,5.499635152395511,205.1781091437307,0.1692186,5,1
49,38484.51,0.7,0.038,4.4,5,0,0.4155,1,1,0,4,0,6414.085,26.297806977556785,22.0,0.0,0.18518518518518517,0.14364999999999997,5.387411125739083,517.3438172040502,0.015788999999999997,2,4
39,101415.76,1.7,0.2352,3.4,5,0,0.2705,0,1,1,3,0,16902.626666666667,4.251522441694027,17.0,0.0,0.0,0.19874999999999998,5.378098092743114,449.55275205660496,0.0636216,5,3
54,26381.4,1.5,0.3579,13.3,5,0,0.6369,2,1,0,4,0,4396.900000000001,2.7937806660063287,66.5,0.0,0.13986013986013984,0.37002,7.214135720044012,549.744429607922,0.22794651000000002,1,4
26,45524.82,9.1,0.1628,2.4,5,0,0.5042,1,0,0,2,0,7587.47,6.141677467256732,12.0,0.0,0.29411764705882354,0.23265999999999998,6.11781047495446,278.87690782938654,0.08208375999999999,3,2
18,36530.38,1.1,0.0185,5.8,4,0,0.3376,0,1,0,2,0,7306.075999999999,53.974188372508685,23.2,0.0,0.0,0.11052999999999999,5.1317780688735715,189.1066841324143,0.0062456,2,1
43,92375.61,8.3,0.3769,3.4,7,0,0.5151,0,0,0,4,0,11546.95125,2.653147462726366,23.8,0.0,0.0,0.34298,6.970088726117001,491.64605074343683,0.19414119000000002,5,3
43,35822.49,7.9,0.1225,16.7,3,0,0.1434,1,0,1,3,0,8955.6225,8.161405476775641,50.099999999999994,0.0,0.05649717514124294,0.10427,8.965907730741304,450.9134414062534,0.0175665,2,3
19,47788.05,3.5,0.2013,2.7,7,0,0.0979,0,1,0,2,0,5973.50625,4.967193531206143,18.900000000000002,0.0,0.0,0.13002,5.072365543821677,204.71648444203956,0.019707270000000002,3,1
28,66442.14,1.3,0.3789,9.3,6,0,0.3079,2,1,0,3,0,9491.734285714285,2.639113960189968,55.800000000000004,0.0,0.1941747572815534,0.28182,6.3512305469890435,310.9148510523108,0.11666331,4,2
73,67992.66,1.3,0.0874,7.1,6,0,0.466,2,1,0,3,1,9713.237142857144,11.439722547197197,42.599999999999994,0.0,0.2469135802469136,0.1835,5.918150923355233,812.2833913497735,0.040728400000000005,4,5
36,83464.07,3.1,0.2778,3.2,8,1,0.3501,1,1,0,4,0,9273.785555555556,3.599556778178758,25.6,0.23809523809523808,0.23809523809523808,0.44393,5.85965504998921,407.9586059987051,0.09725778,5,3
48,55640.96,0.0,0.0363,2.4,6,0,0.3232,3,0,0,2,0,7948.708571428571,27.534576814276793,14.399999999999999,0.0,0.8823529411764706,0.11510999999999999,4.358007861561819,524.481257849891,0.011732159999999998,3,4
32,38141.21,3.8,0.2594,13.0,3,0,0.5265,0,0,0,3,0,9535.3025,3.854660513185898,39.0,0.0,0.0,0.28764999999999996,7.424723046567303,337.5704583005123,0.1365741,2,2
18,39742.67,15.3,0.0541,5.7,2,0,0.3095,1,0,0,4,0,13247.556666666665,18.475695321770846,11.4,0.0,0.14925373134328357,0.1199,8.577061758635574,190.62370551813447,0.01674395,2,1
37,49781.73,0.8,0.267,7.6,7,0,0.084,2,1,0,3,0,6222.71625,3.7450365949918525,53.199999999999996,0.0,0.23255813953488372,0.1587,5.824627024715875,400.1706663816245,0.022428000000000003,3,3
36,56940.12,4.3,0.342,26.2,8,0,0.4679,0,0,0,2,0,6326.68,2.9238264644890077,209.6,0.0,0.0,0.31137000000000004,9.98493190913994,394.1918290967929,0.16002180000000002,3,3
35,44877.73,16.3,0.2738,4.1,2,0,0.3566,2,0,0,3,0,14959.243333333334,3.652003737223258,8.2,0.0,0.3921568627450981,0.24387999999999999,8.193515772634045,374.91017347397184,0.09763707999999999,3,2
38,49588.89,9.8,0.3736,13.5,5,0,0.7168,2,0,0,2,0,8264.815,2.6765150586538797,67.5,0.0,0.13793103448275862,0.40184,8.503462678387471,410.8386059290796,0.26779648,3,3
43,19725.11,9.5,0.1905,8.1,0,0,0.6354,0,0,0,2,0,19725.11,5.247947222350257,0.0,0.0,0.0,0.28586999999999996,7.086909525368507,425.25703196948604,0.12104369999999999,1,3
38,73160.66,8.6,0.1962,7.2,2,0,0.2046,0,1,0,3,0,24386.88666666667,5.0964849054584365,14.4,0.0,0.0,0.15948,7.420128037672576,425.61621810519296,0.04014252,4,3
24,54647.97,1.8,0.4404,0.4,5,0,0.1914,2,0,0,2,0,9107.995,2.2705686898197723,2.0,0.0,1.4285714285714286,0.27762,4.312605693865267,261.8084555092214,0.08429256,3,1
45,89422.02,11.1,0.4001,19.5,7,0,0.5374,0,1,0,3,0,11177.7525,2.4993052997977943,136.5,0.0,0.0,0.36127,10.440340026726831,513.0510040090246,0.21501374,5,3
18,49025.52,14.2,0.1085,2.1,6,0,0.2935,0,0,0,3,0,7003.645714285713,9.214857507616363,12.600000000000001,0.0,0.0,0.14229999999999998,7.400034996552023,194.40209979312138,0.03184475,3,1
18,17274.06,3.4,0.2528,5.1,4,0,0.1443,1,0,1,3,1,3454.8120000000004,3.9547905700376225,20.4,0.0,0.1639344262295082,0.16969,5.527105736557115,175.62634419342683,0.036479040000000004,1,1
48,39534.63,2.2,0.2512,11.2,5,0,0.4632,1,0,0,4,0,6589.105,3.98049090903066,56.0,0.0,0.0819672131147541,0.26456,7.0554872708875935,508.077963342015,0.11635583999999999,2,4
46,43479.38,2.7,0.1093,5.9,7,0,0.4087,0,0,0,3,0,5434.9225,9.147206035465452,41.300000000000004,0.0,0.0,0.17726,5.824019524254211,491.28299371897896,0.04467091,3,4
39,76553.26,2.0,0.3503,0.0,4,0,0.1461,1,0,1,3,0,15310.651999999998,2.854589526306391,0.0,0.0,1.0,0.21898,4.673726514831836,438.5844469281388,0.05117883,4,3
23,14155.18,1.2,0.2242,23.8,6,0,0.6379,2,0,0,1,0,2022.1685714285716,4.458898299854124,142.8,0.0,0.08064516129032258,0.30347,8.167371967052258,219.83185080733972,0.14301718000000002,1,1
31,50247.08,4.8,0.2508,0.2,4,0,0.7182,1,1,0,1,0,10049.416000000001,3.9869244561762445,0.8,0.0,0.8333333333333334,0.34086,4.547418284870835,335.5665561033196,0.18012456000000002,3,2
36,66716.34,4.1,0.4446,0.8,5,0,0.0847,1,0,0,2,0,11119.39,2.249136950212573,4.0,0.0,0.5555555555555556,0.24770999999999999,4.912466050439708,399.89592605276493,0.037657619999999996,4,3
20,32961.89,3.1,0.4464,2.0,5,0,0.1531,0,0,0,2,0,5493.6483333333335,2.2399911357542495,10.0,0.0,0.0,0.26913000000000004,4.740941298665519,208.06275324436797,0.06834384,2,1
31,51265.68,0.5,0.1458,7.3,1,0,0.6027,0,0,0,4,0,25632.84,6.85779307496851,7.3,0.0,0.0,0.25371,6.013438892239068,336.18868553137037,0.08787366,3,2
47,33650.33,8.0,0.2396,28.4,5,1,0.354,1,0,0,2,0,5608.388333333333,4.173105117718093,142.0,0.034013605442176874,0.034013605442176874,0.426,11.007142357642666,489.91896936401776,0.0848184,2,4
57,31642.49,1.0,0.0743,20.5,5,0,0.7235,1,0,0,2,0,5273.748333333334,13.453227949146804,102.5,0.0,0.046511627906976744,0.2542,8.008686315763605,590.650399995085,0.05375605000000001,2,5
34,38366.81,0.6,0.3529,8.4,3,0,0.4143,0,1,0,2,1,9591.7025,2.8334546565219365,25.200000000000003,0.0,0.0,0.30074,5.566492231731482,358.8691195962347,0.14620647,2,2
49,32003.0,4.9,0.1859,10.8,6,0,0.2615,2,0,1,3,0,4571.857142857143,5.378332129512146,64.80000000000001,0.0,0.1694915254237288,0.1714,7.152084852191004,508.30719252453076,0.048612850000000006,2,4
18,73878.05,2.5,0.0241,10.0,2,2,0.2295,0,0,0,1,0,24626.016666666666,41.470483941353514,20.0,0.18181818181818182,0.0,0.4809,6.16305537266222,201.78332235973323,0.005530950000000001,4,1
47,31540.54,0.3,0.4166,9.3,3,0,0.1015,1,0,0,1,0,7885.135,2.4002013947874246,27.900000000000002,0.0,0.0970873786407767,0.23875000000000002,5.32771820586346,486.8758522519419,0.04228490000000001,2,4
30,28516.95,2.2,0.1784,13.4,2,1,0.5757,0,1,0,3,0,9505.65,5.6042795711429605,26.8,0.06944444444444445,0.0,0.46191,7.097486697768568,307.7486697768569,0.10270488,1,2
43,141599.4,7.4,0.1848,3.3,4,0,0.2732,1,1,0,1,0,28319.879999999997,5.411048626719871,13.2,0.0,0.23255813953488372,0.17436,5.998229285528957,510.01286425915055,0.050487359999999995,5,3
37,87242.25,4.8,0.372,2.0,7,0,0.4273,3,1,0,2,0,10905.28125,2.6880892156389393,14.0,0.0,1.0,0.31418999999999997,5.372936641952526,420.92885250747815,0.1589556,5,3
55,16044.03,2.3,0.3413,3.4,7,0,0.3774,1,1,0,2,0,2005.50375,2.9294386538001715,23.8,0.0,0.22727272727272727,0.28387,4.6449463269850675,532.5734932805958,0.12880662,1,4
29,30981.3,1.1,0.1372,0.4,4,0,0.2722,0,1,1,3,0,6196.26,7.2869154251542945,1.6,0.0,0.0,0.15026,4.302351405798358,299.89396922717464,0.03734584,2,2
47,56697.07,5.0,0.2937,27.3,2,0,0.4709,0,1,1,4,0,18899.023333333334,3.4046304068956665,54.6,0.0,0.0,0.28812,10.943648635100741,514.4382861657829,0.13830333,3,4
36,59531.03,10.9,0.1502,10.8,2,0,0.3222,4,1,1,4,0,19843.676666666666,6.657045107902675,21.6,0.0,0.3389830508474576,0.17176,8.838280929805874,395.79371157670494,0.04839444,4,3
38,20044.38,5.2,0.2749,1.9,3,0,0.6126,0,1,0,4,0,5011.095,3.6370263780128402,5.699999999999999,0.0,0.0,0.32123,5.591726194672868,376.41865132522986,0.16840374,1,3
37,98237.11,8.4,0.129,2.4,4,0,0.7104,0,0,0,2,0,19647.422,7.7513263235773735,9.6,0.0,0.0,0.27762,6.208544851378967,425.32053167007257,0.0916416,5,3
29,80429.37,3.7,0.1395,39.3,4,0,0.531,0,0,1,3,0,16085.874,7.167819932372671,157.2,0.0,0.0,0.22905,12.888544136048319,327.55926648467084,0.07407450000000002,4,2
39,65456.49,6.3,0.1267,11.7,2,0,0.4245,0,0,0,2,0,21818.829999999998,7.891708254275966,23.4,0.0,0.0,0.19069999999999998,7.52674686098794,432.47709192843223,0.05378415,4,3
39,110640.01,11.3,0.2595,4.4,11,2,0.3419,2,0,0,3,0,9220.000833333334,3.85343033316807,48.400000000000006,0.37037037037037035,0.37037037037037035,0.63232,7.524213828500805,452.94779770510473,0.08872305,5,3
42,64303.8,7.4,0.3663,1.9,4,1,0.7003,1,1,0,2,0,12860.76,2.7298868332982194,7.6,0.3448275862068966,0.3448275862068966,0.59324,5.781416867255188,464.9983614157263,0.25651989000000003,4,3
41,64160.85,12.0,0.1868,0.3,6,0,0.3581,0,0,0,4,0,9165.835714285715,5.352872436020377,1.7999999999999998,0.0,0.0,0.20082999999999998,6.980749222886787,453.8357271278608,0.06689308,4,3
49,124817.45,2.8,0.1646,8.9,2,1,0.6206,0,0,0,2,0,41605.816666666666,6.0750384484369295,17.8,0.10101010101010101,0.0,0.46848,6.4603846681587545,574.99616246593,0.10215076000000001,5,4
51,94914.5,11.7,0.0818,12.1,4,0,0.2349,0,0,0,3,0,18982.9,12.223364512231356,48.4,0.0,0.0,0.11137,9.098222690324606,584.497857355183,0.01921482,5,4
27,29587.15,4.9,0.1469,0.9,3,0,0.3641,1,0,0,3,0,7396.7875,6.805786078528185,2.7,0.0,0.5263157894736842,0.18268,5.148538766695317,277.9684890025787,0.05348629,1,2
50,71676.42,10.2,0.3298,0.0,7,0,0.3641,3,0,0,2,0,8959.5525,3.032012427552373,0.0,0.0,3.0,0.27413,5.99397931610924,558.9965526848733,0.12008017999999998,4,4
25,32906.95,0.2,0.497,3.5,7,0,0.3817,1,1,0,3,0,4113.36875,2.011949415368291,24.5,0.0,0.2222222222222222,0.36301,4.760440864670086,260.0367387225071,0.18970489999999998,2,1
47,66336.31,5.4,0.1664,8.8,4,0,0.6624,3,0,0,4,0,13267.261999999999,6.009071003935294,35.2,0.0,0.3061224489795918,0.28191999999999995,7.3707523288971055,521.8178648605464,0.11022335999999999,4,4
47,65249.14,9.4,0.2114,20.6,2,0,0.284,0,0,0,2,0,21749.713333333333,4.730026055930805,41.2,0.0,0.0,0.1909,9.925795041232952,521.0412231264959,0.060037599999999997,4,4
18,21373.77,1.0,0.1664,16.9,5,0,0.0115,0,1,1,2,0,3562.295,6.007926149379068,84.5,0.0,0.0,0.08664999999999999,7.170989960053944,179.4593976032367,0.0019136,1,1
41,45564.89,5.4,0.4652,9.3,7,0,0.3469,0,0,0,2,0,5695.61125,2.1495116622181363,65.10000000000001,0.0,0.0,0.33667,6.7580744067826215,439.8035022602917,0.16137788,3,3
34,57477.81,8.7,0.2374,13.5,7,0,0.5575,2,0,0,1,0,7184.72625,4.211991237146842,94.5,0.0,0.13793103448275862,0.28595,8.027751491137646,372.61183566226657,0.1323505,4,2
30,37730.57,1.7,0.0858,3.5,5,0,0.6079,0,1,0,2,0,6288.428333333333,11.651412521769338,17.5,0.0,0.0,0.22527,4.801475727062719,316.147572706272,0.05215782,2,2
56,59208.83,2.6,0.0729,2.2,3,0,0.4115,4,0,0,3,0,14802.2075,13.714243827489769,6.6000000000000005,0.0,1.25,0.1599,5.156652856315521,615.3751998455638,0.02999835,4,5
32,79502.1,4.2,0.1604,1.1,3,0,0.5189,1,0,0,3,0,19875.525,6.233925111713928,3.3000000000000003,0.0,0.47619047619047616,0.23587,5.345065388077863,361.0736413949722,0.08323156,4,2
30,48129.19,3.7,0.1816,1.6,9,0,0.3684,0,1,1,4,0,4812.919,5.505977973724144,14.4,0.0,0.0,0.20132,5.49449947297935,323.44994729793495,0.06690144,3,2
40,56092.63,0.2,0.1989,26.4,4,0,0.7438,1,1,0,2,0,11218.526,5.027201492162759,105.6,0.0,0.03649635036496351,0.32259,9.20043326134802,437.3911015130694,0.14794182,3,3
48,112426.44,0.5,0.1235,21.3,4,0,0.4036,0,0,1,2,0,22485.288,8.096582860609256,85.2,0.0,0.0,0.18283,8.449018994428357,558.243039108537,0.0498446,5,4
38,65115.5,0.5,0.1173,0.4,5,0,0.3926,1,0,0,2,0,10852.583333333334,8.524033193847586,2.0,0.0,0.7142857142857143,0.17643,4.1051799756909775,421.1894635875238,0.04605198,4,3
53,55298.14,1.5,0.2,5.1,6,0,0.1263,1,0,0,1,0,7899.734285714286,4.9995479461021555,30.599999999999998,0.0,0.1639344262295082,0.13789,4.896153790755728,578.7871697001788,0.02526,3,4
46,27588.45,1.4,0.1228,3.7,3,0,0.1826,1,0,1,4,0,6897.1125,8.140919508647041,11.100000000000001,0.0,0.2127659574468085,0.11618,5.287556619676098,470.3586816836684,0.022423280000000004,1,4
18,73321.97,6.8,0.3116,8.4,6,0,0.4017,0,1,0,3,0,10474.567142857142,3.209102158966872,50.400000000000006,0.0,0.0,0.27631,7.300788762549466,201.6473257529679,0.12516971999999998,4,1
33,59759.89,4.3,0.1614,3.2,4,0,0.1423,1,0,1,1,0,11951.978,6.195144564631096,12.8,0.0,0.23809523809523808,0.12339,5.099432013780226,362.93752151582487,0.02296722,4,2
33,105899.27,7.2,0.1215,2.6,6,0,0.8315,1,0,0,2,0,15128.467142857144,8.229813056825272,15.600000000000001,0.0,0.2777777777777778,0.31020000000000003,6.031075924348395,381.8183516783235,0.10102725,5,2
45,50419.19,0.4,0.2302,13.3,6,0,0.6101,1,1,0,2,0,7202.7414285714285,4.343674408281404,79.80000000000001,0.0,0.06993006993006992,0.29813,6.588444090724211,487.26661360863176,0.14044501999999998,3,3
18,16485.56,3.3,0.1279,23.5,3,1,0.7964,3,0,1,3,0,4121.39,7.8149019133664,70.5,0.04081632653061224,0.12244897959183673,0.5028699999999999,9.173090234753516,174.785414085211,0.10185956000000002,1,1
70,17675.37,2.0,0.2461,1.8,10,0,0.3247,1,1,0,2,0,1606.851818181818,4.062454948992852,18.0,0.0,0.35714285714285715,0.22046,4.293995199510755,684.5988798858428,0.07990867,1,5
46,76222.23,9.5,0.1899,2.1,5,0,0.134,0,0,0,3,0,12703.705,5.2655656568818925,10.5,0.0,0.0,0.13515,6.592426465257622,517.1053913395021,0.025446600000000003,4,4
41,34817.79,6.2,0.2773,4.3,5,0,0.256,0,0,1,2,0,5802.965,3.6058292000015455,21.5,0.0,0.0,0.21544999999999997,5.837373738772436,428.7744109655662,0.0709888,2,3
54,63707.7,10.2,0.2881,9.8,4,0,0.4434,0,1,1,3,1,12741.539999999999,3.4708279052109776,39.2,0.0,0.0,0.27707000000000004,8.218622922982712,597.3521261368883,0.12774354000000002,4,4
